,ENCFF488ZHV,ENCFF731FLQ,ENCFF421TJX,ENCFF003XKT,ENCFF928NYA,ENCFF387IEG,ENCFF468UWE,ENCFF379SQG,ENCFF488DCO,ENCFF366SYN,ENCFF713BHS,ENCFF384BFE,ENCFF611MXW,ENCFF973GEQ,ENCFF051DBP,ENCFF842TMB,ENCFF182FGP,ENCFF296ZTM,ENCFF546LDW,ENCFF307SLN,ENCFF352KRP,ENCFF136UBW,ENCFF171FQU,ENCFF717PSW,ENCFF855AWK
FOXC2,0.0,0.024185645792349306,0.11996992138740187,0.06706759634361127,0.0573061402255782,0.0,0.0,0.0,0.019948868832640958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014593480066856786,0.0,0.0,0.0
FOXD1,0.03590556477408768,0.024185645792349306,0.3229959421968512,0.10060139451541693,0.1719184206767346,0.06574199635707163,0.09505629127951473,0.015969384206349996,0.0,0.0,0.013674411650841824,0.01944771409137606,0.0,0.031953075843022,0.0,0.014635779480271276,0.01934459023697875,0.0,0.0,0.0663180506865177,0.11672459124507202,0.058373920267427146,0.0,0.042993397806445004,0.016051380826723697
FOXD2,0.24236256222509184,0.29022774950819163,0.8674748161858289,1.0730815414977803,0.7927349397871652,0.9039524499097349,0.9125403962833415,0.7824998261111498,0.33913077015489634,0.5158930721531394,0.3281858796202039,0.27226799727926476,0.3229836740724525,0.255624606744176,0.5028705527385492,0.1756293537632553,0.15475672189583,0.13638786587465726,0.233550800845696,0.46422635480562385,0.5252606606028241,1.021543604679975,1.193298544935977,0.5015896410751918,0.3210276165344739
FOXD3,0.03590556477408768,0.024185645792349306,0.27685366474015816,0.15649105813509298,0.1146122804511564,0.14791949180341118,0.1330788077913206,0.03193876841269999,0.0,0.02456633676919712,0.013674411650841824,0.01944771409137606,0.016999140740655394,0.09585922752906598,0.08874186224797928,0.014635779480271276,0.0,0.04546262195821908,0.07785026694856534,0.022106016895505905,0.0,0.21160546096942345,0.18578300699602035,0.028662265204296673,0.048154142480171094
FOXQ1,0.0,0.0,0.02768536647401582,0.0,0.0095510233709297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXR2,0.0987403031287411,0.04837129158469861,0.06459918843937024,0.07824552906754649,0.0382040934837188,0.0,0.0,0.0,0.05984660649792289,0.036849505153795675,0.12306970485757644,0.13613399863963238,0.15299226666589852,0.09585922752906598,0.029580620749326433,0.0,0.0,0.10607945123584454,0.15570053389713068,0.0,0.0,0.09485762043456912,0.0,0.057324530408593345,0.016051380826723697
FOXE1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048154142480171094
FOXE3,0.0,0.0,0.0,0.0,0.0,0.01643549908926791,0.01901125825590294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029580620749326433,0.0,0.0,0.015154207319406362,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXF1,0.0,0.0,0.009228455491338605,0.022355865447870427,0.0286530701127891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXF2,0.0,0.0,0.0,0.011177932723935214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FOXG1,0.7719696426428851,0.798126311147527,2.786993558384259,2.9286183736710263,3.48612353038934,0.7560329581063236,0.41824768162986475,0.9262242839682997,1.3365742117869446,0.8106891133835049,0.8067902873996676,1.127967417299811,0.9774505925876851,0.511249213488352,0.8874186224797928,0.30735136908569677,0.29016885355468125,0.6819393293732864,0.4048213881325398,0.9947707602977656,0.9532508285014216,1.094511005014259,0.6859680258314599,0.9028613539353451,0.8346718029896321
FOXP4,0.9784266400938894,0.8827760714207498,21.816068781524464,18.812460774382963,20.41053694367677,4.191052267763316,3.4600490025743356,8.351987939921049,2.673148423573889,1.9161742679973752,1.42213881168755,2.148972407097054,1.7764102073984889,2.3325745365406054,3.0172233164312954,0.9952330046584469,1.315432136114555,2.182205853994516,2.0085368872729856,3.492750669489932,3.7935492154648407,4.144548338987327,3.0868561162415693,3.1241869072683373,3.595509305186108
GATA1,19.371052195620305,14.378366423551663,62.1259623676915,83.85685129496198,80.28590245603505,22.00713328052973,21.919980769056092,28.920554797699847,8.637860204533537,40.608154679482844,36.20984205142916,33.41117280898406,33.09732702205605,24.667774550812982,31.177974269790056,26.271224167086938,29.09426371641604,47.72059884881063,48.36058582844879,13.528882340049611,19.765364117498862,60.5191618372551,57.37836716069398,39.09532973866065,48.42701595422538
GATA2,20.125069055876146,18.622947260108965,64.62687380584426,98.30991830701021,94.91807026029934,32.41080420403631,31.71077877084611,42.494531373097345,17.574953441556687,29.663851648805522,26.48733536768062,28.59786357136849,26.62915397023668,28.08675366601633,30.734264958550156,8.459480539596798,9.498193806356566,19.74593213718649,16.862367821059255,15.385787759272107,23.67563792420878,58.69497682889801,48.139235312776506,33.20523423917769,31.91014508352671
GATA3,0.0,0.0,0.14765528786141768,0.13413519268722254,0.12416330382208611,0.03287099817853582,0.01901125825590294,0.015969384206349996,0.019948868832640958,0.02456633676919712,0.013674411650841824,0.009723857045688029,0.0,0.0,0.029580620749326433,0.0,0.01934459023697875,0.015154207319406362,0.0,0.0442120337910118,0.0,0.007296740033428393,0.0,0.014331132602148336,0.032102761653447394
GATA4,0.00897639119352192,0.012092822896174653,0.07382764393070884,0.06706759634361127,0.0286530701127891,0.0,0.0,0.0,0.0,0.0,0.013674411650841824,0.038895428182752115,0.0,0.031953075843022,0.029580620749326433,0.0,0.0,0.0,0.01557005338971307,0.0,0.03890819708169067,0.007296740033428393,0.050018501883543946,0.0,0.032102761653447394
